Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,JobStability,IncomePerYearWorked,PromotionWaitTime,AgeGroup,OvertimeImpact,YearsLeftForRetirement,PromotionFrequency,DistanceEffect,OvertimePayRatio,WorkLifeBalanceImpact,YearsInRoleVsYearsAtCompany,JobSatisfactionPerformance,RelativeIncomeToDeptAvg,PerformancePerSatisfaction,SatisfactionPerformanceRatio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,MaritalStatus_Married,MaritalStatus_Single,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,Attrition
44,1448,28,3,4,1,53,4,4,4,13320,11737,3,1,18,3,3,80,1,23,2,3,12,11,11,11,7.666666666666667,1110.0,1,0.0,True,16,1.0,40544,7.507507507507507e-05,3,0.9166666666666666,12,6360.82735426009,0.75,1.3333333333333333,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
50,145,1,3,4,1,95,3,2,3,6347,24920,1,0,12,3,1,80,1,19,3,3,18,7,0,13,19.0,352.6111111111111,18,0.0,False,10,18.0,145,0.0,0,0.3888888888888889,9,-612.17264573991,1.0,1.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36,885,16,4,3,1,43,4,1,1,2743,8269,1,0,16,3,3,80,0,18,1,3,17,13,15,14,18.0,161.35294117647058,2,0.0,False,24,1.0625,14160,0.0,0,0.7647058823529411,3,-3538.252861602497,3.0,0.3333333333333333,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
39,945,22,3,4,1,82,3,3,1,10880,5083,1,1,13,3,3,80,0,21,2,3,21,6,2,8,21.0,518.0952380952381,19,0.0,True,21,7.0,20790,9.191176470588237e-05,3,0.2857142857142857,3,4598.747138397503,3.0,0.3333333333333333,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
33,1038,8,1,2,1,88,2,1,4,2342,21437,1,0,19,3,4,80,0,3,2,2,2,2,2,2,3.0,1171.0,0,0.0,False,27,0.6666666666666666,8304,0.0,0,1.0,12,-4617.17264573991,0.75,1.3333333333333333,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
45,1234,11,2,4,1,90,3,4,4,17650,5404,3,0,13,3,2,80,1,26,4,4,9,3,1,1,8.666666666666666,1961.111111111111,8,0.0,False,15,4.5,13574,0.0,0,0.3333333333333333,12,10690.827354260093,0.75,1.3333333333333333,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32,1109,29,4,4,1,69,3,1,3,4025,11135,9,0,12,3,2,80,0,10,2,3,8,7,7,7,1.1111111111111112,503.125,1,0.0,False,28,1.0,32161,0.0,0,0.875,9,-2256.252861602497,1.0,1.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
34,216,1,4,2,0,75,4,2,4,9725,12278,1,0,11,3,4,80,1,16,2,2,15,1,0,9,16.0,648.3333333333334,15,0.0,False,26,15.0,216,0.0,0,0.0666666666666666,12,2765.82735426009,0.75,1.3333333333333333,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59,1089,1,2,2,0,66,3,3,4,11904,11038,3,1,14,3,3,80,1,14,1,1,6,4,0,4,4.666666666666667,1984.0,6,0.0,False,1,6.0,1089,8.400537634408603e-05,1,0.6666666666666666,12,4944.82735426009,0.75,1.3333333333333333,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
45,788,24,4,2,0,36,3,1,2,2177,8318,1,0,16,3,1,80,0,6,3,3,6,3,0,4,6.0,362.8333333333333,6,0.0,False,15,6.0,18912,0.0,0,0.5,6,-4477.507936507936,1.5,0.6666666666666666,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
53,124,2,3,3,1,38,2,3,2,7525,23537,2,0,12,3,1,80,1,30,2,3,15,7,6,12,15.0,501.6666666666667,9,0.0,False,7,2.142857142857143,248,0.0,0,0.4666666666666667,6,565.82735426009,1.5,0.6666666666666666,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36,660,15,3,1,0,81,3,2,3,4834,7858,7,0,14,3,2,80,1,9,3,2,1,0,0,0,1.2857142857142858,4834.0,1,0.0,False,24,1.0,9900,0.0,0,0.0,9,-1447.2528616024974,1.0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
26,342,2,3,1,0,57,3,1,1,2042,15346,6,1,14,3,2,80,1,6,2,3,3,2,1,2,1.0,680.6666666666666,2,0.0,False,34,1.5,684,0.0004897159647404,3,0.6666666666666666,3,-4239.252861602497,3.0,0.3333333333333333,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
34,1333,10,4,3,1,87,3,1,3,2220,18410,1,1,19,3,4,80,1,1,2,3,1,1,0,0,1.0,2220.0,1,0.0,False,26,1.0,13330,0.0004504504504504,3,1.0,9,-4739.17264573991,1.0,1.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
28,1144,10,1,4,0,74,3,1,2,1052,23384,1,0,22,4,2,80,0,1,5,3,1,0,0,0,1.0,1052.0,1,0.0,False,32,1.0,11440,0.0,0,0.0,8,-5907.17264573991,2.0,0.5,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
38,1186,3,4,3,0,44,3,1,3,2821,2997,3,0,16,3,1,80,1,8,2,3,2,2,2,2,2.6666666666666665,1410.5,0,0.0,False,22,0.6666666666666666,3558,0.0,0,1.0,9,-3460.252861602497,1.0,1.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
50,1464,2,4,2,0,62,3,5,3,19237,12853,2,1,11,3,4,80,1,29,2,2,8,1,7,7,14.5,2404.625,1,0.0,False,10,1.0,2928,5.1983157456983934e-05,2,0.125,9,12955.747138397504,1.0,1.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
37,124,3,3,4,1,35,3,2,2,4107,13848,3,0,15,3,1,80,0,8,3,2,4,3,0,1,2.6666666666666665,1026.75,4,0.0,False,23,4.0,372,0.0,0,0.75,6,-2174.252861602497,1.5,0.6666666666666666,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
40,300,26,3,3,0,74,3,2,1,8396,22217,1,0,14,3,2,80,1,8,3,2,7,7,7,5,8.0,1199.428571428571,0,0.0,False,20,0.875,7800,0.0,0,1.0,3,1436.82735426009,3.0,0.3333333333333333,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
26,921,1,1,1,1,66,2,1,3,2007,25265,1,0,13,3,3,80,2,5,5,3,5,3,1,3,5.0,401.4,4,0.0,False,34,2.5,921,0.0,0,0.6,9,-4274.252861602497,1.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
46,430,1,4,4,0,40,3,5,4,19627,21445,9,0,17,3,4,80,2,23,0,3,2,2,2,2,2.555555555555556,9813.5,0,0.0,False,14,0.6666666666666666,430,0.0,0,1.0,12,13345.747138397504,0.75,1.3333333333333333,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
54,1082,2,4,3,1,41,2,3,3,10686,8392,6,0,11,3,2,80,1,13,4,3,9,4,7,0,2.1666666666666665,1187.3333333333333,2,0.0,False,6,1.125,2164,0.0,0,0.4444444444444444,9,3726.82735426009,1.0,1.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
56,1240,9,3,1,1,63,3,1,3,2942,12154,2,0,19,3,2,80,1,18,4,3,5,4,0,3,9.0,588.4,5,0.0,False,4,5.0,11160,0.0,0,0.8,9,-3339.252861602497,1.0,1.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
36,796,12,5,4,1,51,2,3,4,8858,15669,1,0,11,3,2,80,0,15,2,2,14,8,7,8,15.0,632.7142857142857,7,0.0,False,24,1.75,9552,0.0,0,0.5714285714285714,12,2576.7471383975026,0.75,1.3333333333333333,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
55,444,2,1,3,0,40,2,4,1,16756,17323,7,0,15,3,2,80,0,31,3,4,9,7,6,2,4.428571428571429,1861.7777777777776,3,0.0,False,5,1.2857142857142858,888,0.0,0,0.7777777777777778,3,10474.747138397504,3.0,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
43,415,25,3,3,0,79,2,3,4,10798,5268,5,0,13,3,3,80,1,18,5,3,1,0,0,0,3.6,10798.0,1,0.0,False,17,1.0,10375,0.0,0,0.0,12,3838.82735426009,0.75,1.3333333333333333,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20,769,9,3,4,1,54,3,1,4,2323,17205,1,1,14,3,2,80,0,2,3,3,2,2,0,2,2.0,1161.5,2,0.0,False,40,2.0,6921,0.0004304778303917,3,1.0,12,-4636.17264573991,0.75,1.3333333333333333,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
21,1334,10,3,3,1,36,2,1,1,1416,17258,1,0,13,3,1,80,0,1,6,2,1,0,1,0,1.0,1416.0,0,0.0,False,39,0.5,13340,0.0,0,0.0,3,-4865.252861602497,3.0,0.3333333333333333,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
46,1003,8,4,4,1,74,2,2,1,4615,21029,8,1,23,4,1,80,3,19,2,3,16,13,1,7,2.375,288.4375,15,0.0,False,14,8.0,8024,0.0002166847237269,3,0.8125,4,-1666.2528616024974,4.0,0.25,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,1323,4,4,1,0,34,3,1,3,2461,10332,9,1,12,3,3,80,3,18,2,4,10,0,2,7,2.0,246.1,8,0.0,False,9,3.333333333333333,5292,0.0004063388866314,4,0.0,9,-3820.2528616024974,1.0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
28,1366,24,2,2,0,72,2,3,1,8722,12355,1,0,12,3,1,80,0,10,2,2,10,7,1,9,10.0,872.2,9,0.0,False,32,5.0,32784,0.0,0,0.7,3,2440.7471383975026,3.0,0.3333333333333333,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
26,192,1,2,1,0,59,2,1,1,3955,11141,1,0,16,3,1,80,2,6,2,3,5,3,1,3,6.0,791.0,4,0.0,False,34,2.5,192,0.0,0,0.6,3,-2326.252861602497,3.0,0.3333333333333333,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
30,1176,20,3,3,0,85,3,2,1,9957,9096,1,0,15,3,3,80,1,7,1,2,6,2,0,2,7.0,1659.5,6,0.0,False,30,6.0,23520,0.0,0,0.3333333333333333,3,3675.747138397503,3.0,0.3333333333333333,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
41,509,7,2,2,1,43,4,1,3,3376,18863,1,0,13,3,3,80,0,10,3,3,10,6,0,8,10.0,337.6,10,0.0,False,19,10.0,3563,0.0,0,0.6,9,-2905.252861602497,1.0,1.0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
38,330,17,1,3,1,65,2,3,3,8823,24608,1,0,18,3,1,80,1,20,4,2,19,9,1,9,20.0,464.3684210526316,18,0.0,False,22,9.5,5610,0.0,0,0.4736842105263157,9,2541.7471383975026,1.0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40,1492,20,4,1,0,61,3,3,4,10322,26542,4,0,20,4,4,80,1,14,6,3,11,10,11,1,3.5,938.3636363636364,0,0.0,False,20,0.9166666666666666,29840,0.0,0,0.9090909090909092,16,4040.747138397503,1.0,1.0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27,1277,8,5,1,0,87,1,1,3,4621,5869,1,0,19,3,4,80,3,3,4,3,3,2,1,2,3.0,1540.3333333333333,2,0.0,False,33,1.5,10216,0.0,0,0.6666666666666666,9,-1660.2528616024974,1.0,1.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
55,1091,2,1,4,0,65,3,3,2,10976,15813,3,0,18,3,2,80,1,23,4,3,3,2,1,2,7.666666666666667,3658.6666666666665,2,0.0,False,5,1.5,2182,0.0,0,0.6666666666666666,6,4694.747138397503,1.5,0.6666666666666666,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28,857,10,3,3,1,59,3,2,3,3660,7909,3,0,13,3,4,80,0,10,4,4,8,7,1,7,3.333333333333333,457.5,7,0.0,False,32,4.0,8570,0.0,0,0.875,9,-2621.252861602497,1.0,1.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
44,1376,1,2,2,0,91,2,3,1,10482,2326,9,0,14,3,4,80,1,24,1,3,20,6,3,6,2.6666666666666665,524.1,17,0.0,False,16,5.0,1376,0.0,0,0.3,3,3827.492063492064,3.0,0.3333333333333333,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
33,654,5,3,4,0,34,2,3,4,7119,21214,4,0,15,3,3,80,1,9,2,3,3,2,1,2,2.25,2373.0,2,0.0,False,27,1.5,3270,0.0,0,0.6666666666666666,12,837.7471383975026,0.75,1.3333333333333333,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1204,4,3,4,0,86,3,3,1,9582,10333,1,1,22,4,1,80,0,9,2,3,8,7,4,7,9.0,1197.75,4,0.0,False,25,1.6,4816,0.0001043623460655,3,0.875,4,2622.82735426009,4.0,0.25,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
33,827,29,4,1,1,54,2,2,3,4508,3129,1,0,22,4,2,80,0,14,4,3,13,7,3,8,14.0,346.7692307692308,10,0.0,False,27,3.25,23983,0.0,0,0.5384615384615384,12,-1773.2528616024974,1.3333333333333333,0.75,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
28,895,15,2,1,0,50,3,1,3,2207,22482,1,0,16,3,4,80,1,4,5,2,4,2,2,2,4.0,551.75,2,0.0,False,32,1.3333333333333333,13425,0.0,0,0.5,9,-4074.2528616024974,1.0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34,618,3,1,1,0,45,3,2,4,7756,22266,1,0,17,3,3,80,0,7,1,2,6,2,0,4,7.0,1292.6666666666667,6,0.0,False,26,6.0,1854,0.0,0,0.3333333333333333,12,1474.7471383975026,0.75,1.3333333333333333,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
37,309,10,4,4,1,88,2,2,4,6694,24223,2,1,14,3,3,80,3,8,5,3,1,0,0,0,4.0,6694.0,1,0.0,False,23,1.0,3090,0.000149387511204,3,0.0,12,-265.17264573991,0.75,1.3333333333333333,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,1219,4,1,4,0,32,3,1,4,3691,4605,1,1,15,3,2,80,1,7,3,4,7,7,5,6,7.0,527.2857142857143,2,0.0,False,35,1.1666666666666667,4876,0.0002709292874559,4,1.0,12,-2590.252861602497,0.75,1.3333333333333333,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
26,1330,21,3,1,0,37,3,1,3,2377,19373,1,0,20,4,3,80,1,1,0,2,1,1,0,0,1.0,2377.0,1,0.0,False,34,1.0,27930,0.0,0,1.0,12,-3904.2528616024974,1.3333333333333333,0.75,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
33,1017,25,3,1,0,55,2,1,2,2313,2993,4,1,20,4,2,80,0,5,0,3,2,2,2,2,1.25,1156.5,0,0.0,True,27,0.6666666666666666,25425,0.0004323389537397,3,1.0,8,-3968.2528616024974,2.0,0.5,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
42,469,2,2,4,0,35,3,4,1,17665,14399,1,0,17,3,4,80,1,23,3,3,22,6,13,7,23.0,802.9545454545455,9,0.0,False,18,1.5714285714285714,938,0.0,0,0.2727272727272727,3,11383.747138397504,3.0,0.3333333333333333,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
28,1009,1,3,1,0,45,2,1,2,2596,7160,1,0,15,3,1,80,2,1,2,3,1,0,0,0,1.0,2596.0,1,0.0,False,32,1.0,1009,0.0,0,0.0,6,-3685.2528616024974,1.5,0.6666666666666666,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
50,959,1,4,4,0,81,3,2,3,4728,17251,3,1,14,3,4,80,0,5,4,3,0,0,0,0,1.6666666666666667,4728.0,0,0.0,False,10,0.0,959,0.0002115059221658,3,0.0,9,-2231.17264573991,1.0,1.0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
33,970,7,3,4,1,30,3,2,2,4302,13401,1,0,17,3,3,80,1,4,3,3,3,2,0,2,4.0,1434.0,3,0.0,False,27,3.0,6790,0.0,0,0.6666666666666666,6,-2657.17264573991,1.5,0.6666666666666666,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
34,697,3,4,3,0,40,2,1,4,2979,22478,3,0,17,3,4,80,3,6,2,3,0,0,0,0,2.0,2979.0,0,0.0,False,26,0.0,2091,0.0,0,0.0,12,-3302.252861602497,0.75,1.3333333333333333,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
48,1262,1,4,1,0,35,4,4,4,16885,16154,2,0,22,4,3,80,0,27,3,2,5,4,2,1,13.5,3377.0,3,0.0,False,12,1.6666666666666667,1262,0.0,0,0.8,16,10603.747138397504,1.0,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
45,1050,9,4,2,1,65,2,2,3,5593,17970,1,0,13,3,4,80,1,15,2,3,15,10,4,12,15.0,372.8666666666667,11,0.0,False,15,3.0,9450,0.0,0,0.6666666666666666,9,-1366.17264573991,1.0,1.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
52,994,7,4,2,0,87,3,3,2,10445,15322,7,0,19,3,4,80,0,18,4,3,8,6,4,0,2.571428571428572,1305.625,4,0.0,False,8,1.6,6958,0.0,0,0.75,6,4163.747138397503,1.5,0.6666666666666666,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38,770,10,4,3,0,73,2,3,3,8740,5569,1,1,14,3,2,80,2,9,2,3,8,7,2,7,9.0,1092.5,6,0.0,False,22,2.6666666666666665,7700,0.0001144164759725,3,0.875,9,1780.82735426009,1.0,1.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,1107,28,4,3,1,93,3,1,4,2514,26968,4,0,22,4,1,80,1,11,1,3,7,5,1,7,2.75,359.1428571428572,6,0.0,False,31,3.5,30996,0.0,0,0.7142857142857143,16,-3767.2528616024974,1.0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,950,3,3,4,1,93,3,3,2,7655,8039,1,0,17,3,2,80,3,10,3,2,9,7,1,7,10.0,850.5555555555555,8,0.0,False,32,4.5,2850,0.0,0,0.7777777777777778,6,1373.7471383975026,1.5,0.6666666666666666,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
46,406,3,1,1,0,52,3,4,3,17465,15596,3,0,12,3,4,80,1,23,3,3,12,9,4,9,7.666666666666667,1455.4166666666667,8,0.0,False,14,2.4,1218,0.0,0,0.75,9,10505.827354260093,1.0,1.0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
38,130,2,2,4,0,32,3,3,2,7351,20619,7,0,16,3,3,80,0,10,2,3,1,0,0,0,1.4285714285714286,7351.0,1,0.0,False,22,1.0,260,0.0,0,0.0,6,391.82735426009,1.5,0.6666666666666666,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
43,1082,27,3,3,1,83,3,3,1,10820,11535,8,0,11,3,3,80,1,18,1,3,8,7,0,1,2.25,1352.5,8,0.0,False,17,8.0,29214,0.0,0,0.875,3,4538.747138397503,3.0,0.3333333333333333,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
39,203,2,3,1,0,84,3,4,4,12169,13547,7,0,11,3,4,80,3,21,4,3,18,7,11,5,3.0,676.0555555555555,7,0.0,False,21,1.5,406,0.0,0,0.3888888888888889,12,5887.747138397503,0.75,1.3333333333333333,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,1308,14,3,3,0,44,2,5,3,19626,17544,1,0,14,3,1,80,0,21,2,4,20,7,4,9,21.0,981.3,16,0.0,False,20,4.0,18312,0.0,0,0.35,9,13344.747138397504,1.0,1.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
21,984,1,1,4,1,70,2,1,2,2070,25326,1,1,11,3,3,80,0,2,6,4,2,2,2,2,2.0,1035.0,0,0.0,False,39,0.6666666666666666,984,0.0004830917874396,4,1.0,6,-4211.252861602497,1.5,0.6666666666666666,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
39,439,9,3,3,0,70,3,2,2,6782,8770,9,0,15,3,3,80,0,9,2,2,5,4,0,3,1.0,1356.4,5,0.0,False,21,5.0,3951,0.0,0,0.8,6,500.74713839750257,1.5,0.6666666666666666,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
36,217,18,4,1,0,78,3,2,4,7779,23238,2,0,20,4,1,80,0,18,0,3,11,9,0,9,9.0,707.1818181818181,11,0.0,False,24,11.0,3906,0.0,0,0.8181818181818182,16,1497.7471383975026,1.0,1.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
31,793,20,3,3,0,67,4,1,4,2791,21981,1,0,12,3,1,80,1,3,4,3,2,2,2,2,3.0,1395.5,0,0.0,False,29,0.6666666666666666,15860,0.0,0,1.0,12,-4168.17264573991,0.75,1.3333333333333333,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
28,1451,2,1,1,0,67,2,1,2,3201,19911,1,0,17,3,1,80,0,6,2,1,5,3,0,4,6.0,640.2,5,0.0,False,32,5.0,2902,0.0,0,0.6,6,-3080.252861602497,1.5,0.6666666666666666,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
35,1182,11,2,4,0,54,3,2,4,4968,18500,1,0,11,3,4,80,1,5,3,3,5,2,0,2,5.0,993.6,5,0.0,False,25,5.0,13002,0.0,0,0.4,12,-1991.17264573991,0.75,1.3333333333333333,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,174,8,4,4,0,56,2,4,2,13120,11879,6,0,17,3,2,80,1,22,3,3,9,8,2,3,3.6666666666666665,1457.7777777777778,7,0.0,False,11,3.0,1392,0.0,0,0.8888888888888888,6,6160.82735426009,1.5,0.6666666666666666,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
34,1003,2,2,4,0,95,3,2,3,4033,15834,2,0,11,3,4,80,0,5,3,2,3,2,0,2,2.5,1344.3333333333333,3,0.0,False,26,3.0,2006,0.0,0,0.6666666666666666,9,-2248.252861602497,1.0,1.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
29,490,10,3,4,1,61,3,1,2,3291,17940,1,0,14,3,4,80,2,8,2,2,7,5,1,1,8.0,470.1428571428572,6,0.0,False,31,3.5,4900,0.0,0,0.7142857142857143,6,-2990.252861602497,1.5,0.6666666666666666,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,188,29,3,2,0,56,1,2,4,4272,9558,4,0,19,3,1,80,0,16,3,3,1,0,0,0,4.0,4272.0,1,0.0,False,18,1.0,5452,0.0,0,0.0,12,-2009.2528616024968,0.75,1.3333333333333333,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
29,718,8,1,2,0,79,2,2,4,5056,17689,1,1,15,3,3,80,1,10,2,2,10,7,1,2,10.0,505.6,9,0.0,False,31,5.0,5744,0.0001977848101265,2,0.7,12,-1225.2528616024974,0.75,1.3333333333333333,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
38,433,1,3,3,0,37,4,1,3,2844,6004,1,0,13,3,4,80,1,7,2,4,7,6,5,0,7.0,406.2857142857143,2,0.0,False,22,1.1666666666666667,433,0.0,0,0.8571428571428571,9,-3810.507936507936,1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
28,773,6,3,3,0,39,2,1,3,2703,22088,1,1,14,3,4,80,1,3,2,3,3,1,0,2,3.0,901.0,3,0.0,False,32,3.0,4638,0.0003699593044765,3,0.3333333333333333,9,-3578.252861602497,1.0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,247,8,1,3,0,80,3,1,3,1904,13556,1,0,12,3,4,80,0,0,0,3,0,0,0,0,0.0,1904.0,0,0.0,False,42,0.0,1976,0.0,0,0.0,9,-4377.252861602497,1.0,1.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
33,603,9,4,1,1,77,3,2,1,8224,18385,1,1,17,3,1,80,0,6,3,3,5,2,0,3,6.0,1644.8,5,0.0,False,27,5.0,5427,0.0001215953307392,3,0.4,3,1264.82735426009,3.0,0.3333333333333333,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
41,167,12,4,2,0,46,3,1,4,4766,9051,3,1,11,3,1,80,1,6,4,3,1,0,0,0,2.0,4766.0,1,0.0,True,19,1.0,2004,0.0002098195551825,3,0.0,12,-1515.2528616024974,0.75,1.3333333333333333,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
31,874,15,3,3,0,72,3,1,3,2610,6233,1,0,12,3,3,80,1,2,5,2,2,2,2,2,2.0,1305.0,0,0.0,False,29,0.6666666666666666,13110,0.0,0,1.0,9,-3671.2528616024974,1.0,1.0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
37,367,25,2,3,1,52,2,2,4,5731,17171,7,0,13,3,3,80,2,9,2,3,6,2,1,3,1.2857142857142858,955.1666666666666,5,0.0,False,23,3.0,9175,0.0,0,0.3333333333333333,12,-550.2528616024974,0.75,1.3333333333333333,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,199,6,3,4,0,55,2,1,3,2539,7950,1,0,13,3,3,80,1,4,0,3,4,2,2,2,4.0,634.75,2,0.0,False,33,1.3333333333333333,1194,0.0,0,0.5,9,-3742.2528616024974,1.0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
